date,west_price,east_price,east_power,non_market_power,total_load,renewable_power,wind_power,solar_power,bidding_space
2023/6/22 10:00,320.78 ,400.00 ,3300.00 ,5593.88 ,37958.85 ,13054.91 ,5392.12 ,7662.79 ,22610.06 
2023/6/22 11:00,468.23 ,403.62 ,2991.00 ,5640.83 ,38230.15 ,13144.36 ,4734.80 ,8409.56 ,22435.96 
2023/6/22 12:00,452.24 ,406.00 ,2475.00 ,5654.22 ,37694.93 ,12699.53 ,4040.55 ,8658.97 ,21816.18 
2023/6/22 13:00,217.95 ,400.80 ,2475.00 ,5625.68 ,37287.10 ,12174.11 ,3648.76 ,8525.35 ,21962.32 
2023/6/22 14:00,345.16 ,402.63 ,2475.00 ,5578.86 ,37391.58 ,11486.46 ,3530.26 ,7956.20 ,22801.26 
2023/6/22 15:00,375.19 ,425.00 ,2475.00 ,5563.27 ,37625.58 ,10467.51 ,3556.02 ,6911.49 ,24069.80 
2023/6/22 16:00,429.51 ,430.00 ,2587.50 ,5567.97 ,37982.05 ,9217.56 ,3731.13 ,5486.43 ,25784.02 
2023/6/22 17:00,511.62 ,445.00 ,2971.50 ,5880.41 ,38303.78 ,7623.10 ,3965.54 ,3657.56 ,27771.76 
2023/6/22 18:00,660.43 ,475.00 ,3300.00 ,6491.46 ,38346.08 ,6138.70 ,4264.34 ,1874.36 ,29015.91 
2023/6/22 19:00,591.47 ,467.50 ,3300.00 ,7167.50 ,38256.30 ,5722.05 ,5068.51 ,653.54 ,28666.75 
2023/6/22 20:00,540.54 ,470.00 ,3187.50 ,6866.57 ,38511.90 ,6327.98 ,6221.39 ,106.59 ,28504.86 
2023/6/22 21:00,508.99 ,427.50 ,2803.50 ,6893.96 ,38476.80 ,7670.81 ,7664.14 ,6.67 ,26715.52 
2023/6/22 22:00,390.11 ,402.50 ,2166.00 ,6589.07 ,37819.68 ,9093.22 ,9091.83 ,1.39 ,24303.39 
2023/6/22 23:00,368.53 ,363.61 ,1650.00 ,5707.49 ,36861.45 ,10310.43 ,10309.04 ,1.39 ,22493.53 
2023/6/23 0:00,329.41 ,344.37 ,1650.00 ,5634.68 ,36328.83 ,11157.33 ,11155.93 ,1.40 ,21186.81 
2023/6/23 1:00,314.35 ,273.49 ,1650.00 ,5621.42 ,36167.08 ,11692.79 ,11691.38 ,1.41 ,20502.87 
2023/6/23 2:00,295.12 ,217.00 ,1650.00 ,5648.87 ,36077.40 ,12018.24 ,12016.83 ,1.41 ,20060.30 
2023/6/23 3:00,293.61 ,216.49 ,1650.00 ,5770.10 ,35847.00 ,11936.61 ,11935.20 ,1.41 ,19790.29 
2023/6/23 4:00,302.22 ,239.98 ,1650.00 ,5806.15 ,35783.85 ,11804.09 ,11802.23 ,1.86 ,19823.62 
2023/6/23 5:00,295.39 ,310.28 ,1650.00 ,5836.26 ,36273.18 ,11789.34 ,11641.15 ,148.19 ,20297.57 
2023/6/23 6:00,315.90 ,322.15 ,1650.00 ,5906.97 ,37034.93 ,12088.97 ,11316.03 ,772.95 ,20688.98 
2023/6/23 7:00,333.57 ,341.28 ,1959.00 ,5901.18 ,37431.58 ,12793.71 ,10607.50 ,2186.21 ,20695.68 
2023/6/23 8:00,333.23 ,347.14 ,2784.00 ,5884.49 ,37623.90 ,13815.72 ,9654.92 ,4160.79 ,20707.70 
2023/6/23 9:00,323.81 ,338.55 ,3300.00 ,5924.49 ,37839.65 ,15122.73 ,9180.30 ,5942.43 ,20092.44 
2023/6/23 10:00,308.24 ,322.59 ,3300.00 ,5798.86 ,38205.93 ,16024.66 ,8846.91 ,7177.75 ,19682.41 
2023/6/23 11:00,302.75 ,343.99 ,2991.00 ,5796.73 ,38486.85 ,16395.67 ,8505.79 ,7889.88 ,19285.46 
2023/6/23 12:00,292.28 ,347.50 ,2475.00 ,5765.10 ,37706.93 ,16256.54 ,8111.90 ,8144.64 ,18160.29 
2023/6/23 13:00,315.31 ,347.50 ,2475.00 ,5761.08 ,37331.58 ,16068.93 ,8078.80 ,7990.14 ,17976.56 
2023/6/23 14:00,306.78 ,342.50 ,2475.00 ,5699.29 ,37524.70 ,15607.53 ,8222.35 ,7385.18 ,18692.88 
2023/6/23 15:00,343.83 ,331.25 ,2475.00 ,5646.42 ,37725.10 ,14592.83 ,8274.86 ,6317.97 ,19960.85 
2023/6/23 16:00,512.84 ,347.05 ,2587.51 ,5598.62 ,38232.85 ,13066.04 ,8065.35 ,5000.69 ,22155.70 
2023/6/23 17:00,475.50 ,354.38 ,2971.51 ,6507.82 ,38622.28 ,11651.82 ,8282.27 ,3369.55 ,23434.15 
2023/6/23 18:00,361.25 ,366.49 ,3300.00 ,6717.40 ,38651.10 ,10563.53 ,8808.98 ,1754.55 ,24670.17 
2023/6/23 19:00,389.43 ,385.56 ,3300.00 ,6007.87 ,38700.38 ,10099.32 ,9453.12 ,646.20 ,25893.18 
2023/6/23 20:00,393.68 ,400.00 ,3187.50 ,5606.21 ,38775.98 ,10471.56 ,10366.07 ,105.50 ,25885.71 
2023/6/23 21:00,401.78 ,400.00 ,2803.50 ,5570.73 ,38777.10 ,11346.26 ,11339.58 ,6.68 ,24663.61 
2023/6/23 22:00,429.01 ,385.46 ,2166.00 ,5568.16 ,37989.98 ,12092.36 ,12090.95 ,1.41 ,22495.46 
2023/6/23 23:00,390.76 ,341.47 ,1650.00 ,5485.72 ,37164.18 ,12677.36 ,12675.95 ,1.41 ,20651.10 
2023/6/24 0:00,381.20 ,319.41 ,1650.00 ,5434.66 ,35770.90 ,12257.16 ,12255.72 ,1.43 ,19729.09 
2023/6/24 1:00,322.51 ,285.28 ,1650.00 ,5570.21 ,35339.95 ,12039.94 ,12038.50 ,1.44 ,19379.80 
2023/6/24 2:00,294.32 ,275.49 ,1650.00 ,5656.65 ,35242.20 ,12162.94 ,12161.50 ,1.44 ,19072.61 
2023/6/24 3:00,305.97 ,275.66 ,1650.00 ,5647.62 ,35166.65 ,12101.22 ,12099.78 ,1.44 ,19067.81 
2023/6/24 4:00,311.45 ,280.68 ,1650.00 ,5645.64 ,35173.40 ,11878.18 ,11876.20 ,1.98 ,19299.59 
2023/6/24 5:00,300.99 ,256.13 ,1650.00 ,5816.09 ,35593.33 ,11751.30 ,11642.35 ,108.95 ,19675.94 
2023/6/24 6:00,295.49 ,258.42 ,1650.00 ,6002.59 ,36314.45 ,11852.24 ,11245.73 ,606.51 ,20109.63 
2023/6/24 7:00,299.70 ,286.32 ,1959.00 ,5879.58 ,36617.73 ,12473.68 ,10749.85 ,1723.83 ,20223.47 
2023/6/24 8:00,363.50 ,331.83 ,2784.00 ,5859.83 ,36869.48 ,13733.11 ,10343.20 ,3389.91 ,20060.54 
2023/6/24 9:00,356.97 ,330.61 ,3300.00 ,5959.72 ,37269.45 ,15746.81 ,10674.80 ,5072.01 ,18862.92 
2023/6/24 10:00,370.39 ,333.67 ,3300.00 ,6002.82 ,37511.83 ,17512.04 ,11250.58 ,6261.47 ,17296.96 
2023/6/24 11:00,517.19 ,326.61 ,2991.00 ,6004.65 ,37989.23 ,18547.30 ,11565.65 ,6981.65 ,16428.27 
2023/6/24 12:00,475.42 ,295.97 ,2475.00 ,5683.22 ,37370.43 ,18931.22 ,11689.73 ,7241.50 ,15230.99 
2023/6/24 13:00,448.54 ,288.77 ,2475.00 ,5694.62 ,37052.58 ,18942.82 ,11906.82 ,7035.99 ,14890.14 
2023/6/24 14:00,437.89 ,262.27 ,2475.00 ,5677.45 ,36961.70 ,18524.39 ,12111.13 ,6413.26 ,15234.86 
2023/6/24 15:00,469.73 ,311.01 ,2475.00 ,5693.42 ,37293.15 ,17761.43 ,12164.23 ,5597.20 ,16313.31 
2023/6/24 16:00,500.15 ,304.53 ,2587.50 ,5654.35 ,37537.25 ,16743.89 ,12348.78 ,4395.11 ,17726.51 
2023/6/24 17:00,516.19 ,325.36 ,2971.50 ,5763.15 ,37803.95 ,15326.84 ,12427.30 ,2899.54 ,19685.46 
2023/6/24 18:00,449.92 ,361.69 ,3300.00 ,6069.04 ,37812.95 ,13936.27 ,12398.08 ,1538.19 ,21107.64 
2023/6/24 19:00,414.25 ,371.57 ,3300.00 ,5782.06 ,37664.38 ,12712.99 ,12111.83 ,601.17 ,22469.32 
2023/6/24 20:00,378.70 ,393.16 ,3187.50 ,5583.27 ,37806.48 ,11880.15 ,11781.70 ,98.45 ,23530.55 
2023/6/24 21:00,395.97 ,419.02 ,2803.50 ,5435.86 ,37869.75 ,11766.30 ,11759.60 ,6.70 ,23471.09 
2023/6/24 22:00,412.86 ,468.26 ,2166.00 ,5490.66 ,37331.50 ,11830.07 ,11828.63 ,1.44 ,22176.77 
2023/6/24 23:00,389.84 ,428.79 ,1650.00 ,5616.96 ,36537.75 ,12200.44 ,12199.00 ,1.44 ,20370.35 
2023/6/25 0:00,373.71 ,379.52 ,1650.00 ,5882.90 ,36023.53 ,12192.12 ,12190.68 ,1.44 ,19598.51 
2023/6/25 1:00,345.74 ,367.50 ,1650.00 ,5926.34 ,35888.50 ,12506.87 ,12505.43 ,1.44 ,19105.30 
2023/6/25 2:00,346.61 ,341.01 ,1650.00 ,5913.87 ,35749.23 ,12743.67 ,12742.23 ,1.44 ,18741.69 
2023/6/25 3:00,395.75 ,343.59 ,1650.00 ,5906.81 ,35614.08 ,12643.32 ,12641.35 ,1.97 ,18713.95 
2023/6/25 4:00,349.59 ,348.74 ,1650.00 ,5441.76 ,35562.23 ,12398.70 ,12393.55 ,5.15 ,19371.77 
2023/6/25 5:00,352.70 ,360.79 ,1650.00 ,5497.00 ,35936.30 ,12292.32 ,12144.18 ,148.14 ,19796.99 
2023/6/25 6:00,360.16 ,382.55 ,1650.00 ,5590.27 ,36571.18 ,12462.10 ,11812.38 ,649.72 ,20168.81 
2023/6/25 7:00,375.65 ,397.50 ,1959.00 ,5641.61 ,36990.58 ,13120.07 ,11376.78 ,1743.30 ,20187.89 
2023/6/25 8:00,364.58 ,400.00 ,2784.00 ,5665.07 ,37383.15 ,14410.52 ,11089.63 ,3320.89 ,20091.56 
2023/6/25 9:00,332.07 ,373.33 ,3300.00 ,5702.16 ,37802.53 ,15933.61 ,10987.55 ,4946.06 ,19466.75 
2023/6/25 10:00,335.10 ,330.09 ,3300.00 ,5718.76 ,38075.65 ,17169.32 ,11002.35 ,6166.97 ,18487.57 
2023/6/25 11:00,299.24 ,283.07 ,2991.00 ,5696.90 ,38368.18 ,17879.49 ,11023.35 ,6856.14 ,17782.79 
2023/6/25 12:00,304.50 ,221.51 ,2475.00 ,5675.68 ,37715.43 ,18073.22 ,11092.35 ,6980.87 ,16441.53 
2023/6/25 13:00,216.41 ,81.87 ,2475.00 ,5657.76 ,37300.08 ,17634.19 ,10989.10 ,6645.09 ,16483.13 
2023/6/25 14:00,249.37 ,263.02 ,2475.00 ,5628.99 ,37280.68 ,16940.90 ,10867.08 ,6073.83 ,17185.79 
2023/6/25 15:00,299.41 ,284.73 ,2475.00 ,5566.14 ,37513.75 ,16228.25 ,10971.58 ,5256.68 ,18194.36 
2023/6/25 16:00,320.54 ,326.26 ,2587.50 ,5595.88 ,37903.83 ,15189.26 ,11016.05 ,4173.21 ,19706.18 
2023/6/25 17:00,352.37 ,345.12 ,2971.50 ,5729.65 ,38292.00 ,13675.77 ,10798.93 ,2876.85 ,21858.08 
2023/6/25 18:00,373.85 ,363.95 ,3300.00 ,5786.38 ,38332.50 ,11865.28 ,10293.23 ,1572.05 ,23980.84 
2023/6/25 19:00,384.63 ,371.21 ,3300.00 ,5750.77 ,38187.38 ,10404.30 ,9769.12 ,635.18 ,25332.30 
2023/6/25 20:00,486.15 ,392.93 ,3187.50 ,5712.99 ,38295.08 ,10090.88 ,9962.36 ,128.52 ,25678.71 
2023/6/25 21:00,659.03 ,415.00 ,2803.50 ,5751.80 ,38288.55 ,10556.97 ,10530.23 ,26.75 ,24783.28 
2023/6/25 22:00,519.91 ,395.26 ,2166.00 ,5612.64 ,37513.55 ,10941.72 ,10920.28 ,21.44 ,23125.20 
2023/6/25 23:00,611.22 ,397.50 ,1650.00 ,5563.85 ,35929.58 ,10998.64 ,10977.20 ,21.44 ,21017.09 
2023/6/26 0:00,443.24 ,392.50 ,1650.00 ,5576.32 ,36131.45 ,10644.79 ,10638.33 ,6.46 ,21560.34 
2023/6/26 1:00,639.59 ,405.00 ,1650.00 ,5701.30 ,35935.70 ,10388.15 ,10386.68 ,1.47 ,21496.25 
2023/6/26 2:00,653.73 ,392.50 ,1650.00 ,5831.41 ,35876.38 ,9831.65 ,9830.18 ,1.47 ,21863.32 
2023/6/26 3:00,654.49 ,390.14 ,1650.00 ,5821.48 ,35773.50 ,9189.40 ,9187.93 ,1.47 ,22412.62 
2023/6/26 4:00,640.34 ,393.56 ,1650.00 ,5817.06 ,35683.15 ,8585.64 ,8583.77 ,1.88 ,22930.45 
2023/6/26 5:00,621.65 ,400.00 ,1650.00 ,5748.70 ,36108.90 ,8168.00 ,8046.18 ,121.82 ,23842.21 
2023/6/26 6:00,600.08 ,410.55 ,1650.00 ,5759.16 ,36752.88 ,8025.51 ,7411.41 ,614.09 ,24618.21 
2023/6/26 7:00,471.11 ,419.98 ,1959.00 ,5742.31 ,37286.63 ,8532.69 ,6752.96 ,1779.73 ,24970.62 
2023/6/26 8:00,415.00 ,415.00 ,2784.00 ,5638.36 ,37548.20 ,10130.74 ,6518.20 ,3612.55 ,24563.09 
2023/6/26 9:00,424.28 ,382.50 ,3300.00 ,5720.68 ,37916.73 ,12234.40 ,6741.55 ,5492.85 ,23261.65 
2023/6/26 10:00,527.71 ,341.34 ,3300.00 ,5823.87 ,38160.38 ,13581.20 ,6681.16 ,6900.05 ,22055.31 
2023/6/26 11:00,531.73 ,355.00 ,2991.00 ,5743.66 ,38165.23 ,14236.37 ,6464.40 ,7771.97 ,21176.20 
2023/6/26 12:00,528.87 ,351.65 ,2475.00 ,5682.14 ,37703.73 ,14490.19 ,6368.71 ,8121.49 ,20006.40 
2023/6/26 13:00,526.93 ,350.00 ,2475.00 ,5594.26 ,37379.08 ,14428.84 ,6366.24 ,8062.60 ,19830.97 
2023/6/26 14:00,532.41 ,352.50 ,2475.00 ,5661.76 ,37497.05 ,14066.18 ,6427.46 ,7638.72 ,20244.12 
2023/6/26 15:00,544.57 ,362.50 ,2475.00 ,5684.35 ,37610.70 ,12983.80 ,6190.96 ,6792.84 ,21417.56 
2023/6/26 16:00,558.29 ,375.00 ,2587.50 ,5671.55 ,38013.98 ,11335.27 ,5816.36 ,5518.91 ,23594.66 
2023/6/26 17:00,456.25 ,393.42 ,2971.50 ,5927.69 ,38548.08 ,9416.03 ,5569.30 ,3846.73 ,26175.86 
2023/6/26 18:00,443.83 ,417.64 ,3300.00 ,6322.36 ,38589.63 ,7287.96 ,5222.65 ,2065.31 ,28279.30 
2023/6/26 19:00,616.84 ,628.88 ,3300.00 ,6069.85 ,38462.70 ,5447.42 ,4703.73 ,743.70 ,30245.42 
2023/6/26 20:00,598.45 ,598.50 ,3187.50 ,6085.13 ,37852.75 ,4677.52 ,4564.65 ,112.87 ,30277.60 
2023/6/26 21:00,452.99 ,447.48 ,2803.50 ,6068.49 ,38431.18 ,4614.59 ,4607.74 ,6.86 ,30551.60 
2023/6/26 22:00,418.36 ,407.50 ,2166.00 ,5969.24 ,37270.38 ,4994.42 ,4992.95 ,1.47 ,28472.71 
2023/6/26 23:00,397.50 ,397.50 ,1650.00 ,5795.38 ,36288.13 ,5469.70 ,5468.23 ,1.47 ,26673.05 
2023/6/27 0:00,391.40 ,400.00 ,1650.00 ,5811.22 ,36116.10 ,6717.56 ,6716.09 ,1.47 ,25237.33 
2023/6/27 1:00,370.43 ,390.00 ,1650.00 ,5817.05 ,35949.68 ,8025.18 ,8023.71 ,1.47 ,23757.45 
2023/6/27 2:00,367.90 ,390.00 ,1650.00 ,5852.28 ,35943.90 ,8550.56 ,8549.10 ,1.47 ,23191.06 
2023/6/27 3:00,355.61 ,387.50 ,1650.00 ,5882.19 ,35786.08 ,8623.95 ,8621.84 ,2.11 ,22929.94 
2023/6/27 4:00,349.74 ,377.50 ,1650.00 ,5914.12 ,35625.68 ,8640.69 ,8636.80 ,3.88 ,22720.87 
2023/6/27 5:00,350.32 ,362.50 ,1650.00 ,5929.53 ,36075.85 ,8594.18 ,8475.12 ,119.07 ,23202.14 
2023/6/27 6:00,365.08 ,372.50 ,1650.00 ,5958.38 ,36806.93 ,8895.38 ,8170.92 ,724.46 ,23603.17 
2023/6/27 7:00,383.76 ,385.00 ,1959.00 ,5890.26 ,37257.23 ,9850.72 ,7772.76 ,2077.96 ,23475.25 
2023/6/27 8:00,387.50 ,387.50 ,2784.00 ,5749.74 ,37486.75 ,11168.34 ,7330.88 ,3837.46 ,23352.67 
2023/6/27 9:00,375.00 ,372.82 ,3300.00 ,5858.23 ,37942.40 ,12506.48 ,7131.05 ,5375.43 ,22877.70 
2023/6/27 10:00,410.30 ,344.31 ,3300.00 ,5846.22 ,38084.58 ,13493.89 ,7122.50 ,6371.39 ,22044.46 
2023/6/27 11:00,400.43 ,347.40 ,2991.00 ,6019.54 ,38241.08 ,13844.65 ,7080.62 ,6764.03 ,21367.89 
2023/6/27 12:00,391.83 ,352.17 ,2475.00 ,5973.32 ,37657.98 ,13742.85 ,7130.97 ,6611.87 ,20416.81 
2023/6/27 13:00,378.97 ,352.26 ,2475.00 ,5934.69 ,37259.18 ,13481.43 ,7284.86 ,6196.57 ,20318.06 
2023/6/27 14:00,372.62 ,342.17 ,2475.00 ,5805.01 ,37511.13 ,13073.02 ,7632.18 ,5440.83 ,21108.10 
2023/6/27 15:00,378.78 ,350.95 ,2475.00 ,5664.79 ,37690.08 ,11996.00 ,7530.50 ,4465.51 ,22504.28 
2023/6/27 16:00,405.59 ,387.49 ,2587.50 ,5701.12 ,38179.25 ,10790.76 ,7456.22 ,3334.55 ,24274.87 
2023/6/27 17:00,408.62 ,395.00 ,2971.50 ,5788.64 ,38636.75 ,9470.24 ,7360.87 ,2109.38 ,26349.37 
2023/6/27 18:00,478.41 ,469.06 ,3300.00 ,5751.68 ,38696.13 ,8650.81 ,7550.40 ,1100.41 ,27593.63 
2023/6/27 19:00,485.53 ,489.50 ,3300.00 ,5598.96 ,38541.85 ,8057.34 ,7628.27 ,429.07 ,28185.56 
2023/6/27 20:00,1030.98 ,1074.95 ,3187.51 ,5610.86 ,38796.63 ,7468.85 ,7375.66 ,93.19 ,28904.42 
2023/6/27 21:00,1148.73 ,1182.39 ,2803.51 ,5604.65 ,38986.68 ,7460.45 ,7423.74 ,36.71 ,28725.08 
2023/6/27 22:00,1271.43 ,1291.17 ,2166.00 ,5586.99 ,38472.68 ,7552.05 ,7520.58 ,31.47 ,27499.64 
2023/6/27 23:00,619.70 ,632.94 ,1650.00 ,5558.20 ,37539.85 ,7394.55 ,7363.08 ,31.47 ,26237.11 
2023/6/28 0:00,487.73 ,464.89 ,1650.00 ,5606.42 ,36676.68 ,6351.02 ,6342.03 ,8.99 ,26369.24 
2023/6/28 1:00,1098.23 ,1072.97 ,1650.00 ,5599.59 ,36398.60 ,5709.40 ,5707.90 ,1.50 ,26739.61 
2023/6/28 2:00,748.46 ,721.65 ,1650.00 ,5537.82 ,36233.40 ,5604.63 ,5603.13 ,1.50 ,26740.95 
2023/6/28 3:00,605.87 ,581.89 ,1650.00 ,5537.75 ,36178.95 ,5107.65 ,5106.15 ,1.50 ,27183.55 
2023/6/28 4:00,684.00 ,659.48 ,1650.00 ,5544.03 ,36257.45 ,4673.43 ,4671.63 ,1.81 ,27689.99 
2023/6/28 5:00,857.18 ,836.08 ,1650.00 ,5590.02 ,36475.98 ,4289.85 ,4178.69 ,111.16 ,28246.11 
2023/6/28 6:00,1507.00 ,1485.07 ,1650.00 ,5612.35 ,37285.70 ,4480.61 ,3863.50 ,617.11 ,28842.74 
2023/6/28 7:00,1285.83 ,1271.77 ,1958.88 ,5628.06 ,37759.38 ,5569.06 ,3700.27 ,1868.80 ,28521.13 
2023/6/28 8:00,1273.75 ,1251.44 ,2783.88 ,5633.65 ,38092.00 ,7787.47 ,3908.38 ,3879.09 ,27454.76 
2023/6/28 9:00,525.44 ,505.00 ,3300.00 ,5697.17 ,38442.85 ,10189.97 ,4360.09 ,5829.89 ,25855.71 
2023/6/28 10:00,426.18 ,382.50 ,3300.00 ,5784.91 ,38911.85 ,12299.38 ,5010.13 ,7289.25 ,24127.56 
2023/6/28 11:00,415.05 ,359.16 ,2991.00 ,5892.33 ,39122.43 ,13831.03 ,5626.05 ,8204.98 ,22390.07 
2023/6/28 12:00,361.13 ,299.18 ,2475.00 ,5850.24 ,38579.25 ,14679.33 ,6050.59 ,8628.74 ,20524.68 
2023/6/28 13:00,296.41 ,208.78 ,2475.00 ,5782.64 ,38318.28 ,15251.16 ,6630.96 ,8620.21 ,19759.47 
2023/6/28 14:00,422.53 ,262.31 ,2475.00 ,5748.16 ,38302.80 ,15442.09 ,7248.30 ,8193.79 ,19587.55 
2023/6/28 15:00,420.15 ,299.99 ,2475.00 ,5710.72 ,38897.38 ,15137.49 ,7803.79 ,7333.70 ,20524.17 
2023/6/28 16:00,521.83 ,329.75 ,2587.75 ,5581.75 ,39088.13 ,14260.23 ,8297.90 ,5962.33 ,21833.90 
2023/6/28 17:00,517.37 ,360.98 ,2971.38 ,5487.47 ,39116.53 ,12442.35 ,8347.92 ,4094.43 ,24158.08 
2023/6/28 18:00,578.22 ,415.74 ,3300.00 ,5728.52 ,38905.38 ,10109.07 ,7958.56 ,2150.51 ,26367.79 
2023/6/28 19:00,1419.11 ,1274.97 ,3300.00 ,5794.37 ,38735.18 ,8015.64 ,7268.88 ,746.75 ,28225.18 
2023/6/28 20:00,1542.07 ,1499.98 ,3187.50 ,5727.87 ,38866.53 ,6567.20 ,6456.07 ,111.13 ,29758.95 
2023/6/28 21:00,1542.27 ,1500.00 ,2803.63 ,5563.89 ,39115.58 ,5598.89 ,5592.03 ,6.86 ,30756.42 
2023/6/28 22:00,1536.43 ,1500.00 ,2166.13 ,5430.93 ,38584.33 ,4940.43 ,4938.93 ,1.50 ,30379.09 
2023/6/28 23:00,1520.54 ,1498.51 ,1650.00 ,5440.87 ,37662.38 ,4301.71 ,4300.21 ,1.50 ,29569.81 
2023/6/29 0:00,1521.27 ,1495.11 ,1650.00 ,5446.33 ,36893.83 ,3203.34 ,3201.83 ,1.52 ,29894.16 
2023/6/29 1:00,1521.82 ,1496.07 ,1650.00 ,5469.68 ,36548.35 ,2834.45 ,2832.93 ,1.52 ,29894.22 
2023/6/29 2:00,1270.25 ,1246.72 ,1650.00 ,5484.83 ,36290.85 ,2699.31 ,2697.79 ,1.52 ,29756.72 
2023/6/29 3:00,1131.48 ,1378.15 ,1650.00 ,5485.73 ,36148.45 ,2594.14 ,2592.62 ,1.52 ,29718.59 
2023/6/29 4:00,989.31 ,1231.40 ,1650.00 ,5477.07 ,36008.43 ,2700.11 ,2698.17 ,1.94 ,29481.25 
2023/6/29 5:00,831.55 ,1024.01 ,1650.00 ,5491.73 ,36662.65 ,3208.24 ,3068.37 ,139.87 ,29612.68 
2023/6/29 6:00,639.95 ,786.47 ,1650.00 ,5561.47 ,37347.45 ,4320.27 ,3492.96 ,827.31 ,29115.72 
2023/6/29 7:00,550.38 ,660.77 ,1958.88 ,5604.11 ,37773.70 ,6364.75 ,3922.42 ,2442.34 ,27763.72 
2023/6/29 8:00,497.14 ,607.11 ,2783.88 ,5654.89 ,37963.20 ,8910.63 ,4256.09 ,4654.54 ,26181.56 
2023/6/29 9:00,329.50 ,385.00 ,3300.00 ,5679.68 ,38529.00 ,11417.61 ,4738.25 ,6679.36 ,24731.71 
2023/6/29 10:00,320.96 ,333.26 ,3300.00 ,5756.03 ,38930.40 ,13522.69 ,5415.11 ,8107.58 ,22951.69 
2023/6/29 11:00,345.73 ,318.72 ,2991.00 ,5803.50 ,39088.23 ,14701.25 ,5825.60 ,8875.65 ,21574.48 
2023/6/29 12:00,342.32 ,296.50 ,2475.00 ,5912.01 ,38554.53 ,15271.37 ,6137.05 ,9134.32 ,19846.15 
2023/6/29 13:00,290.59 ,198.89 ,2475.00 ,5936.47 ,38122.13 ,15547.57 ,6529.12 ,9018.46 ,19113.09 
2023/6/29 14:00,294.95 ,216.02 ,2475.00 ,5898.50 ,38364.95 ,15454.00 ,6971.18 ,8482.81 ,19487.45 
2023/6/29 15:00,342.02 ,267.60 ,2475.00 ,5844.84 ,38604.23 ,14910.42 ,7426.43 ,7483.99 ,20323.97 
2023/6/29 16:00,356.46 ,307.79 ,2587.75 ,5807.99 ,38806.63 ,13792.38 ,7799.82 ,5992.56 ,21794.01 
2023/6/29 17:00,445.58 ,338.53 ,2971.38 ,5934.36 ,39018.50 ,11946.93 ,7876.03 ,4070.91 ,24108.59 
2023/6/29 18:00,502.60 ,373.98 ,3300.00 ,5883.98 ,39083.83 ,9438.41 ,7295.04 ,2143.36 ,27061.44 
2023/6/29 19:00,488.08 ,403.20 ,3300.00 ,6071.52 ,39001.80 ,7140.58 ,6393.37 ,747.21 ,29089.70 
2023/6/29 20:00,480.54 ,422.50 ,3187.50 ,6092.69 ,39154.40 ,6356.38 ,6247.81 ,108.57 ,29892.83 
2023/6/29 21:00,442.80 ,400.00 ,2803.63 ,6079.97 ,39035.28 ,7215.64 ,7208.73 ,6.91 ,28543.29 
2023/6/29 22:00,410.64 ,362.50 ,2166.13 ,5524.08 ,38301.10 ,8775.20 ,8773.68 ,1.52 ,26167.94 
2023/6/29 23:00,341.86 ,324.79 ,1650.00 ,5578.94 ,37311.98 ,10037.67 ,10036.15 ,1.52 ,23345.37 
2023/6/30 0:00,352.91 ,334.34 ,1650.00 ,5614.00 ,36527.43 ,10872.40 ,10870.88 ,1.53 ,21691.02 
2023/6/30 1:00,377.62 ,357.50 ,1650.00 ,5761.79 ,36311.35 ,11508.63 ,11507.10 ,1.53 ,20690.93 
2023/6/30 2:00,366.95 ,367.85 ,1650.00 ,5787.12 ,36153.63 ,11286.11 ,11284.58 ,1.53 ,20730.40 
2023/6/30 3:00,355.58 ,384.66 ,1650.00 ,5766.84 ,36057.33 ,10852.26 ,10850.73 ,1.53 ,21088.23 
2023/6/30 4:00,347.75 ,378.24 ,1650.00 ,5743.26 ,35987.43 ,10522.32 ,10520.35 ,1.97 ,21371.84 
2023/6/30 5:00,313.03 ,362.51 ,1650.00 ,5820.61 ,36408.42 ,10382.59 ,10253.70 ,128.89 ,21855.22 
2023/6/30 6:00,327.18 ,363.23 ,1650.00 ,5791.75 ,37197.93 ,10567.60 ,9768.64 ,798.96 ,22488.58 
2023/6/30 7:00,351.08 ,372.14 ,1958.88 ,5877.78 ,37642.43 ,11519.86 ,9134.95 ,2384.92 ,22203.66 
2023/6/30 8:00,357.56 ,370.96 ,2783.88 ,5891.98 ,37865.48 ,13039.53 ,8483.18 ,4556.35 ,21717.85 
2023/6/30 9:00,323.99 ,338.76 ,3300.00 ,5897.98 ,38293.73 ,14426.56 ,7903.60 ,6522.96 ,21269.19 
2023/6/30 10:00,268.91 ,273.01 ,3300.00 ,5918.86 ,38640.43 ,15538.61 ,7676.92 ,7861.68 ,20482.96 
2023/6/30 11:00,216.76 ,201.40 ,2991.00 ,5980.25 ,38836.75 ,15819.37 ,7264.54 ,8554.83 ,20028.14 
2023/6/30 12:00,281.23 ,264.86 ,2475.00 ,6082.11 ,38184.73 ,15613.24 ,6851.61 ,8761.63 ,18964.37 
2023/6/30 13:00,338.40 ,277.50 ,2475.00 ,6088.13 ,37809.10 ,15211.31 ,6664.63 ,8546.69 ,18984.66 
2023/6/30 14:00,367.03 ,287.50 ,2475.00 ,5951.15 ,38013.60 ,14329.60 ,6460.12 ,7869.48 ,20207.84 
